격자ID,중심위도,중심경도,한변_m,세대수,직장인구
G375371_1268438,37.537077,126.843799,100,24,4
G375380_1268438,37.537981,126.843799,100,30,13
G375389_1268438,37.538886,126.843799,100,33,12
G375398_1268438,37.539791,126.843799,100,37,13
G375407_1268438,37.540695,126.843799,100,19,11
G375416_1268438,37.5416,126.843799,100,47,14
G375425_1268438,37.542505,126.843799,100,27,9
G375434_1268438,37.543409,126.843799,100,25,18
G375443_1268438,37.544314,126.843799,100,21,14
G375452_1268438,37.545219,126.843799,100,35,7
G375461_1268438,37.546123,126.843799,100,14,12
G375470_1268438,37.547028,126.843799,100,15,4
G375479_1268438,37.547933,126.843799,100,10,4
G375353_1268449,37.535267,126.844932,100,20,4
G375362_1268449,37.536172,126.844932,100,15,9
G375371_1268449,37.537077,126.844932,100,27,9
G375380_1268449,37.537981,126.844932,100,13,6
G375389_1268449,37.538886,126.844932,100,23,15
G375398_1268449,37.539791,126.844932,100,33,12
G375407_1268449,37.540695,126.844932,100,23,15
G375416_1268449,37.5416,126.844932,100,18,11
G375425_1268449,37.542505,126.844932,100,34,9
G375434_1268449,37.543409,126.844932,100,37,15
G375443_1268449,37.544314,126.844932,100,28,8
G375452_1268449,37.545219,126.844932,100,34,11
G375461_1268449,37.546123,126.844932,100,29,5
G375470_1268449,37.547028,126.844932,100,16,9
G375479_1268449,37.547933,126.844932,100,15,5
G375353_1268461,37.535267,126.846065,100,18,5
G375362_1268461,37.536172,126.846065,100,18,6
G375371_1268461,37.537077,126.846065,100,17,4
G375380_1268461,37.537981,126.846065,100,23,4
G375389_1268461,37.538886,126.846065,100,30,6
G375398_1268461,37.539791,126.846065,100,29,12
G375407_1268461,37.540695,126.846065,100,21,9
G375416_1268461,37.5416,126.846065,100,33,9
G375425_1268461,37.542505,126.846065,100,35,10
G375434_1268461,37.543409,126.846065,100,26,10
G375443_1268461,37.544314,126.846065,100,19,8
G375452_1268461,37.545219,126.846065,100,16,7
G375461_1268461,37.546123,126.846065,100,12,8
G375470_1268461,37.547028,126.846065,100,21,4
G375479_1268461,37.547933,126.846065,100,18,5
G375353_1268472,37.535267,126.847198,100,12,7
G375362_1268472,37.536172,126.847198,100,20,5
G375371_1268472,37.537077,126.847198,100,16,7
G375380_1268472,37.537981,126.847198,100,25,7
G375389_1268472,37.538886,126.847198,100,23,4
G375398_1268472,37.539791,126.847198,100,16,7
G375407_1268472,37.540695,126.847198,100,28,6
G375416_1268472,37.5416,126.847198,100,30,4
G375425_1268472,37.542505,126.847198,100,26,5
G375434_1268472,37.543409,126.847198,100,20,11
G375443_1268472,37.544314,126.847198,100,25,5
G375452_1268472,37.545219,126.847198,100,16,6
G375461_1268472,37.546123,126.847198,100,17,8
G375470_1268472,37.547028,126.847198,100,8,4
G375479_1268472,37.547933,126.847198,100,18,5
G375353_1268483,37.535267,126.84833,100,13,3
G375362_1268483,37.536172,126.84833,100,9,5
G375371_1268483,37.537077,126.84833,100,20,8
G375380_1268483,37.537981,126.84833,100,12,7
G375389_1268483,37.538886,126.84833,100,21,5
G375398_1268483,37.539791,126.84833,100,17,9
G375407_1268483,37.540695,126.84833,100,11,7
G375416_1268483,37.5416,126.84833,100,16,7
G375425_1268483,37.542505,126.84833,100,25,10
G375434_1268483,37.543409,126.84833,100,15,9
G375443_1268483,37.544314,126.84833,100,15,8
G375452_1268483,37.545219,126.84833,100,20,4
G375461_1268483,37.546123,126.84833,100,8,4
G375470_1268483,37.547028,126.84833,100,7,5
G375479_1268483,37.547933,126.84833,100,10,3
G374972_1267581,37.497167,126.758074,100,4,16
G374981_1267581,37.498072,126.758074,100,7,9
G374990_1267581,37.498977,126.758074,100,10,23
G374999_1267581,37.499881,126.758074,100,10,33
G375008_1267581,37.500786,126.758074,100,10,13
G375017_1267581,37.501691,126.758074,100,11,26
G375026_1267581,37.502595,126.758074,100,6,29
G375035_1267581,37.5035,126.758074,100,16,19
G375044_1267581,37.504405,126.758074,100,12,41
G375053_1267581,37.505309,126.758074,100,15,36
G375062_1267581,37.506214,126.758074,100,9,27
G375071_1267581,37.507119,126.758074,100,9,29
G375080_1267581,37.508023,126.758074,100,6,31
G375089_1267581,37.508928,126.758074,100,5,10
G375098_1267581,37.509833,126.758074,100,5,17
G374972_1267592,37.497167,126.759206,100,6,25
G374981_1267592,37.498072,126.759206,100,5,27
G374990_1267592,37.498977,126.759206,100,13,22
G374999_1267592,37.499881,126.759206,100,15,26
G375008_1267592,37.500786,126.759206,100,9,18
G375017_1267592,37.501691,126.759206,100,9,28
G375026_1267592,37.502595,126.759206,100,17,20
G375035_1267592,37.5035,126.759206,100,15,40
G375044_1267592,37.504405,126.759206,100,16,39
G375053_1267592,37.505309,126.759206,100,16,41
G375062_1267592,37.506214,126.759206,100,9,19
G375071_1267592,37.507119,126.759206,100,9,33
G375080_1267592,37.508023,126.759206,100,6,22
G375089_1267592,37.508928,126.759206,100,12,26
G375098_1267592,37.509833,126.759206,100,11,12
G374972_1267603,37.497167,126.760338,100,10,16
G374981_1267603,37.498072,126.760338,100,13,18
G374990_1267603,37.498977,126.760338,100,14,24
G374999_1267603,37.499881,126.760338,100,10,34
G375008_1267603,37.500786,126.760338,100,19,21
G375017_1267603,37.501691,126.760338,100,18,55
G375026_1267603,37.502595,126.760338,100,22,40
G375035_1267603,37.5035,126.760338,100,18,51
G375044_1267603,37.504405,126.760338,100,22,46
G375053_1267603,37.505309,126.760338,100,10,55
G375062_1267603,37.506214,126.760338,100,19,27
G375071_1267603,37.507119,126.760338,100,12,29
G375080_1267603,37.508023,126.760338,100,7,40
G375089_1267603,37.508928,126.760338,100,11,31
G375098_1267603,37.509833,126.760338,100,5,28
G374972_1267615,37.497167,126.761471,100,11,15
G374981_1267615,37.498072,126.761471,100,12,32
G374990_1267615,37.498977,126.761471,100,11,45
G374999_1267615,37.499881,126.761471,100,8,23
G375008_1267615,37.500786,126.761471,100,19,44
G375017_1267615,37.501691,126.761471,100,9,25
G375026_1267615,37.502595,126.761471,100,11,67
G375035_1267615,37.5035,126.761471,100,16,41
G375044_1267615,37.504405,126.761471,100,16,42
G375053_1267615,37.505309,126.761471,100,21,30
G375062_1267615,37.506214,126.761471,100,14,35
G375071_1267615,37.507119,126.761471,100,13,37
G375080_1267615,37.508023,126.761471,100,11,20
G375089_1267615,37.508928,126.761471,100,13,40
G375098_1267615,37.509833,126.761471,100,11,16
G374972_1267626,37.497167,126.762603,100,13,32
G374981_1267626,37.498072,126.762603,100,6,40
G374990_1267626,37.498977,126.762603,100,12,35
G374999_1267626,37.499881,126.762603,100,13,37
G375008_1267626,37.500786,126.762603,100,20,42
G375017_1267626,37.501691,126.762603,100,19,38
G375026_1267626,37.502595,126.762603,100,18,71
G375035_1267626,37.5035,126.762603,100,22,31
G375044_1267626,37.504405,126.762603,100,25,30
G375053_1267626,37.505309,126.762603,100,27,47
G375062_1267626,37.506214,126.762603,100,17,21
G375071_1267626,37.507119,126.762603,100,11,19
G375080_1267626,37.508023,126.762603,100,12,34
G375089_1267626,37.508928,126.762603,100,13,30
G375098_1267626,37.509833,126.762603,100,8,34
G374972_1267637,37.497167,126.763735,100,10,36
G374981_1267637,37.498072,126.763735,100,13,36
G374990_1267637,37.498977,126.763735,100,8,25
G374999_1267637,37.499881,126.763735,100,12,43
G375008_1267637,37.500786,126.763735,100,22,57
G375017_1267637,37.501691,126.763735,100,27,67
G375026_1267637,37.502595,126.763735,100,32,31
G375035_1267637,37.5035,126.763735,100,16,85
G375044_1267637,37.504405,126.763735,100,29,87
G375053_1267637,37.505309,126.763735,100,15,79
G375062_1267637,37.506214,126.763735,100,15,64
G375071_1267637,37.507119,126.763735,100,14,59
G375080_1267637,37.508023,126.763735,100,13,34
G375089_1267637,37.508928,126.763735,100,14,26
G375098_1267637,37.509833,126.763735,100,8,17
G374972_1267649,37.497167,126.764868,100,13,19
G374981_1267649,37.498072,126.764868,100,11,43
G374990_1267649,37.498977,126.764868,100,11,36
G374999_1267649,37.499881,126.764868,100,19,42
G375008_1267649,37.500786,126.764868,100,16,80
G375017_1267649,37.501691,126.764868,100,23,44
G375026_1267649,37.502595,126.764868,100,40,66
G375035_1267649,37.5035,126.764868,100,27,86
G375044_1267649,37.504405,126.764868,100,22,40
G375053_1267649,37.505309,126.764868,100,34,67
G375062_1267649,37.506214,126.764868,100,12,32
G375071_1267649,37.507119,126.764868,100,13,33
G375080_1267649,37.508023,126.764868,100,13,44
G375089_1267649,37.508928,126.764868,100,15,23
G375098_1267649,37.509833,126.764868,100,9,29
G374972_1267660,37.497167,126.766,100,10,22
G374981_1267660,37.498072,126.766,100,16,26
G374990_1267660,37.498977,126.766,100,20,39
G374999_1267660,37.499881,126.766,100,10,62
G375008_1267660,37.500786,126.766,100,23,76
G375017_1267660,37.501691,126.766,100,24,69
G375026_1267660,37.502595,126.766,100,39,59
G375035_1267660,37.5035,126.766,100,43,58
G375044_1267660,37.504405,126.766,100,38,38
G375053_1267660,37.505309,126.766,100,17,35
G375062_1267660,37.506214,126.766,100,20,70
G375071_1267660,37.507119,126.766,100,22,46
G375080_1267660,37.508023,126.766,100,14,34
G375089_1267660,37.508928,126.766,100,15,21
G375098_1267660,37.509833,126.766,100,15,40
G374972_1267671,37.497167,126.767132,100,13,42
G374981_1267671,37.498072,126.767132,100,10,45
G374990_1267671,37.498977,126.767132,100,10,19
G374999_1267671,37.499881,126.767132,100,16,27
G375008_1267671,37.500786,126.767132,100,26,45
G375017_1267671,37.501691,126.767132,100,18,45
G375026_1267671,37.502595,126.767132,100,31,60
G375035_1267671,37.5035,126.767132,100,32,71
G375044_1267671,37.504405,126.767132,100,27,40
G375053_1267671,37.505309,126.767132,100,24,49
G375062_1267671,37.506214,126.767132,100,27,61
G375071_1267671,37.507119,126.767132,100,18,55
G375080_1267671,37.508023,126.767132,100,15,28
G375089_1267671,37.508928,126.767132,100,15,20
G375098_1267671,37.509833,126.767132,100,15,34
G374972_1267683,37.497167,126.768265,100,11,34
G374981_1267683,37.498072,126.768265,100,15,29
G374990_1267683,37.498977,126.768265,100,18,49
G374999_1267683,37.499881,126.768265,100,19,29
G375008_1267683,37.500786,126.768265,100,22,49
G375017_1267683,37.501691,126.768265,100,17,82
G375026_1267683,37.502595,126.768265,100,25,36
G375035_1267683,37.5035,126.768265,100,14,31
G375044_1267683,37.504405,126.768265,100,34,68
G375053_1267683,37.505309,126.768265,100,17,50
G375062_1267683,37.506214,126.768265,100,21,74
G375071_1267683,37.507119,126.768265,100,18,27
G375080_1267683,37.508023,126.768265,100,19,24
G375089_1267683,37.508928,126.768265,100,14,16
G375098_1267683,37.509833,126.768265,100,11,31
G374972_1267694,37.497167,126.769397,100,12,17
G374981_1267694,37.498072,126.769397,100,16,14
G374990_1267694,37.498977,126.769397,100,8,38
G374999_1267694,37.499881,126.769397,100,11,22
G375008_1267694,37.500786,126.769397,100,25,49
G375017_1267694,37.501691,126.769397,100,25,34
G375026_1267694,37.502595,126.769397,100,17,78
G375035_1267694,37.5035,126.769397,100,16,27
G375044_1267694,37.504405,126.769397,100,18,48
G375053_1267694,37.505309,126.769397,100,26,33
G375062_1267694,37.506214,126.769397,100,17,49
G375071_1267694,37.507119,126.769397,100,16,51
G375080_1267694,37.508023,126.769397,100,12,19
G375089_1267694,37.508928,126.769397,100,15,33
G375098_1267694,37.509833,126.769397,100,12,37
G374972_1267705,37.497167,126.770529,100,6,12
G374981_1267705,37.498072,126.770529,100,13,36
G374990_1267705,37.498977,126.770529,100,15,37
G374999_1267705,37.499881,126.770529,100,11,26
G375008_1267705,37.500786,126.770529,100,10,22
G375017_1267705,37.501691,126.770529,100,11,44
G375026_1267705,37.502595,126.770529,100,13,41
G375035_1267705,37.5035,126.770529,100,10,25
G375044_1267705,37.504405,126.770529,100,19,41
G375053_1267705,37.505309,126.770529,100,22,34
G375062_1267705,37.506214,126.770529,100,15,22
G375071_1267705,37.507119,126.770529,100,11,52
G375080_1267705,37.508023,126.770529,100,10,25
G375089_1267705,37.508928,126.770529,100,7,14
G375098_1267705,37.509833,126.770529,100,9,32
G374972_1267717,37.497167,126.771662,100,8,14
G374981_1267717,37.498072,126.771662,100,10,25
G374990_1267717,37.498977,126.771662,100,11,34
G374999_1267717,37.499881,126.771662,100,8,34
G375008_1267717,37.500786,126.771662,100,16,27
G375017_1267717,37.501691,126.771662,100,19,50
G375026_1267717,37.502595,126.771662,100,19,20
G375035_1267717,37.5035,126.771662,100,22,55
G375044_1267717,37.504405,126.771662,100,12,37
G375053_1267717,37.505309,126.771662,100,15,33
G375062_1267717,37.506214,126.771662,100,13,32
G375071_1267717,37.507119,126.771662,100,9,44
G375080_1267717,37.508023,126.771662,100,14,39
G375089_1267717,37.508928,126.771662,100,11,21
G375098_1267717,37.509833,126.771662,100,7,29
G374972_1267728,37.497167,126.772794,100,7,19
G374981_1267728,37.498072,126.772794,100,9,33
G374990_1267728,37.498977,126.772794,100,11,24
G374999_1267728,37.499881,126.772794,100,14,24
G375008_1267728,37.500786,126.772794,100,12,22
G375017_1267728,37.501691,126.772794,100,10,18
G375026_1267728,37.502595,126.772794,100,9,26
G375035_1267728,37.5035,126.772794,100,18,33
G375044_1267728,37.504405,126.772794,100,12,47
G375053_1267728,37.505309,126.772794,100,13,23
G375062_1267728,37.506214,126.772794,100,9,19
G375071_1267728,37.507119,126.772794,100,7,14
G375080_1267728,37.508023,126.772794,100,10,16
G375089_1267728,37.508928,126.772794,100,12,17
G375098_1267728,37.509833,126.772794,100,8,9
G374972_1267739,37.497167,126.773926,100,5,26
G374981_1267739,37.498072,126.773926,100,6,27
G374990_1267739,37.498977,126.773926,100,10,30
G374999_1267739,37.499881,126.773926,100,10,17
G375008_1267739,37.500786,126.773926,100,9,17
G375017_1267739,37.501691,126.773926,100,14,38
G375026_1267739,37.502595,126.773926,100,12,37
G375035_1267739,37.5035,126.773926,100,11,34
G375044_1267739,37.504405,126.773926,100,12,25
G375053_1267739,37.505309,126.773926,100,8,13
G375062_1267739,37.506214,126.773926,100,10,14
G375071_1267739,37.507119,126.773926,100,13,20
G375080_1267739,37.508023,126.773926,100,11,11
G375089_1267739,37.508928,126.773926,100,6,12
G375098_1267739,37.509833,126.773926,100,5,19
G373790_1271155,37.378967,127.115486,100,6,18
G373799_1271155,37.379872,127.115486,100,4,21
G373808_1271155,37.380777,127.115486,100,8,18
G373817_1271155,37.381681,127.115486,100,9,21
G373826_1271155,37.382586,127.115486,100,12,28
G373835_1271155,37.383491,127.115486,100,13,41
G373844_1271155,37.384395,127.115486,100,11,25
G373853_1271155,37.3853,127.115486,100,13,22
G373862_1271155,37.386205,127.115486,100,9,45
G373871_1271155,37.387109,127.115486,100,9,14
G373880_1271155,37.388014,127.115486,100,9,17
G373889_1271155,37.388919,127.115486,100,7,34
G373898_1271155,37.389823,127.115486,100,8,21
G373907_1271155,37.390728,127.115486,100,8,27
G373916_1271155,37.391633,127.115486,100,7,27
G373790_1271166,37.378967,127.116617,100,5,26
G373799_1271166,37.379872,127.116617,100,7,34
G373808_1271166,37.380777,127.116617,100,5,29
G373817_1271166,37.381681,127.116617,100,11,18
G373826_1271166,37.382586,127.116617,100,14,45
G373835_1271166,37.383491,127.116617,100,9,43
G373844_1271166,37.384395,127.116617,100,7,38
G373853_1271166,37.3853,127.116617,100,7,47
G373862_1271166,37.386205,127.116617,100,8,22
G373871_1271166,37.387109,127.116617,100,6,52
G373880_1271166,37.388014,127.116617,100,15,29
G373889_1271166,37.388919,127.116617,100,8,16
G373898_1271166,37.389823,127.116617,100,10,15
G373907_1271166,37.390728,127.116617,100,6,36
G373916_1271166,37.391633,127.116617,100,5,16
G373790_1271177,37.378967,127.117747,100,7,23
G373799_1271177,37.379872,127.117747,100,10,16
G373808_1271177,37.380777,127.117747,100,11,32
G373817_1271177,37.381681,127.117747,100,14,23
G373826_1271177,37.382586,127.117747,100,9,44
G373835_1271177,37.383491,127.117747,100,14,21
G373844_1271177,37.384395,127.117747,100,19,37
G373853_1271177,37.3853,127.117747,100,18,59
G373862_1271177,37.386205,127.117747,100,18,44
G373871_1271177,37.387109,127.117747,100,11,47
G373880_1271177,37.388014,127.117747,100,10,43
G373889_1271177,37.388919,127.117747,100,7,51
G373898_1271177,37.389823,127.117747,100,10,27
G373907_1271177,37.390728,127.117747,100,12,19
G373916_1271177,37.391633,127.117747,100,9,15
G373790_1271189,37.378967,127.118878,100,5,35
G373799_1271189,37.379872,127.118878,100,5,39
G373808_1271189,37.380777,127.118878,100,11,33
G373817_1271189,37.381681,127.118878,100,12,29
G373826_1271189,37.382586,127.118878,100,8,62
G373835_1271189,37.383491,127.118878,100,16,52
G373844_1271189,37.384395,127.118878,100,19,40
G373853_1271189,37.3853,127.118878,100,22,69
G373862_1271189,37.386205,127.118878,100,20,53
G373871_1271189,37.387109,127.118878,100,12,62
G373880_1271189,37.388014,127.118878,100,11,64
G373889_1271189,37.388919,127.118878,100,12,27
G373898_1271189,37.389823,127.118878,100,15,51
G373907_1271189,37.390728,127.118878,100,12,36
G373916_1271189,37.391633,127.118878,100,7,18
G373790_1271200,37.378967,127.120008,100,7,35
G373799_1271200,37.379872,127.120008,100,13,23
G373808_1271200,37.380777,127.120008,100,12,26
G373817_1271200,37.381681,127.120008,100,13,42
G373826_1271200,37.382586,127.120008,100,15,69
G373835_1271200,37.383491,127.120008,100,14,32
G373844_1271200,37.384395,127.120008,100,26,47
G373853_1271200,37.3853,127.120008,100,22,46
G373862_1271200,37.386205,127.120008,100,22,80
G373871_1271200,37.387109,127.120008,100,15,46
G373880_1271200,37.388014,127.120008,100,21,64
G373889_1271200,37.388919,127.120008,100,18,23
G373898_1271200,37.389823,127.120008,100,14,21
G373907_1271200,37.390728,127.120008,100,11,47
G373916_1271200,37.391633,127.120008,100,7,22
G373790_1271211,37.378967,127.121139,100,8,18
G373799_1271211,37.379872,127.121139,100,14,38
G373808_1271211,37.380777,127.121139,100,18,53
G373817_1271211,37.381681,127.121139,100,11,64
G373826_1271211,37.382586,127.121139,100,24,30
G373835_1271211,37.383491,127.121139,100,26,72
G373844_1271211,37.384395,127.121139,100,25,73
G373853_1271211,37.3853,127.121139,100,29,90
G373862_1271211,37.386205,127.121139,100,30,80
G373871_1271211,37.387109,127.121139,100,11,79
G373880_1271211,37.388014,127.121139,100,13,83
G373889_1271211,37.388919,127.121139,100,18,51
G373898_1271211,37.389823,127.121139,100,15,44
G373907_1271211,37.390728,127.121139,100,13,27
G373916_1271211,37.391633,127.121139,100,10,29
G373790_1271223,37.378967,127.122269,100,10,16
G373799_1271223,37.379872,127.122269,100,7,50
G373808_1271223,37.380777,127.122269,100,16,45
G373817_1271223,37.381681,127.122269,100,18,27
G373826_1271223,37.382586,127.122269,100,14,74
G373835_1271223,37.383491,127.122269,100,26,78
G373844_1271223,37.384395,127.122269,100,20,106
G373853_1271223,37.3853,127.122269,100,14,83
G373862_1271223,37.386205,127.122269,100,22,80
G373871_1271223,37.387109,127.122269,100,28,90
G373880_1271223,37.388014,127.122269,100,24,63
G373889_1271223,37.388919,127.122269,100,14,54
G373898_1271223,37.389823,127.122269,100,9,37
G373907_1271223,37.390728,127.122269,100,9,23
G373916_1271223,37.391633,127.122269,100,7,19
G373790_1271234,37.378967,127.1234,100,12,18
G373799_1271234,37.379872,127.1234,100,11,47
G373808_1271234,37.380777,127.1234,100,8,22
G373817_1271234,37.381681,127.1234,100,18,60
G373826_1271234,37.382586,127.1234,100,27,62
G373835_1271234,37.383491,127.1234,100,23,63
G373844_1271234,37.384395,127.1234,100,30,56
G373853_1271234,37.3853,127.1234,100,40,91
G373862_1271234,37.386205,127.1234,100,23,116
G373871_1271234,37.387109,127.1234,100,16,63
G373880_1271234,37.388014,127.1234,100,20,85
G373889_1271234,37.388919,127.1234,100,19,72
G373898_1271234,37.389823,127.1234,100,13,45
G373907_1271234,37.390728,127.1234,100,13,55
G373916_1271234,37.391633,127.1234,100,12,32
G373790_1271245,37.378967,127.124531,100,13,47
G373799_1271245,37.379872,127.124531,100,15,32
G373808_1271245,37.380777,127.124531,100,14,27
G373817_1271245,37.381681,127.124531,100,15,48
G373826_1271245,37.382586,127.124531,100,12,86
G373835_1271245,37.383491,127.124531,100,14,93
G373844_1271245,37.384395,127.124531,100,32,46
G373853_1271245,37.3853,127.124531,100,34,128
G373862_1271245,37.386205,127.124531,100,29,50
G373871_1271245,37.387109,127.124531,100,26,56
G373880_1271245,37.388014,127.124531,100,12,59
G373889_1271245,37.388919,127.124531,100,22,50
G373898_1271245,37.389823,127.124531,100,15,35
G373907_1271245,37.390728,127.124531,100,11,25
G373916_1271245,37.391633,127.124531,100,9,45
G373790_1271257,37.378967,127.125661,100,13,25
G373799_1271257,37.379872,127.125661,100,7,22
G373808_1271257,37.380777,127.125661,100,8,62
G373817_1271257,37.381681,127.125661,100,12,69
G373826_1271257,37.382586,127.125661,100,14,83
G373835_1271257,37.383491,127.125661,100,14,83
G373844_1271257,37.384395,127.125661,100,21,60
G373853_1271257,37.3853,127.125661,100,31,61
G373862_1271257,37.386205,127.125661,100,12,89
G373871_1271257,37.387109,127.125661,100,26,77
G373880_1271257,37.388014,127.125661,100,18,64
G373889_1271257,37.388919,127.125661,100,11,72
G373898_1271257,37.389823,127.125661,100,13,51
G373907_1271257,37.390728,127.125661,100,7,19
G373916_1271257,37.391633,127.125661,100,10,41
G373790_1271268,37.378967,127.126792,100,9,33
G373799_1271268,37.379872,127.126792,100,14,46
G373808_1271268,37.380777,127.126792,100,14,32
G373817_1271268,37.381681,127.126792,100,19,62
G373826_1271268,37.382586,127.126792,100,22,37
G373835_1271268,37.383491,127.126792,100,13,52
G373844_1271268,37.384395,127.126792,100,12,31
G373853_1271268,37.3853,127.126792,100,11,40
G373862_1271268,37.386205,127.126792,100,14,76
G373871_1271268,37.387109,127.126792,100,25,65
G373880_1271268,37.388014,127.126792,100,13,46
G373889_1271268,37.388919,127.126792,100,17,31
G373898_1271268,37.389823,127.126792,100,10,36
G373907_1271268,37.390728,127.126792,100,6,46
G373916_1271268,37.391633,127.126792,100,10,36
G373790_1271279,37.378967,127.127922,100,8,18
G373799_1271279,37.379872,127.127922,100,7,29
G373808_1271279,37.380777,127.127922,100,10,36
G373817_1271279,37.381681,127.127922,100,13,50
G373826_1271279,37.382586,127.127922,100,9,47
G373835_1271279,37.383491,127.127922,100,16,58
G373844_1271279,37.384395,127.127922,100,22,66
G373853_1271279,37.3853,127.127922,100,20,55
G373862_1271279,37.386205,127.127922,100,21,58
G373871_1271279,37.387109,127.127922,100,8,66
G373880_1271279,37.388014,127.127922,100,11,26
G373889_1271279,37.388919,127.127922,100,15,40
G373898_1271279,37.389823,127.127922,100,6,39
G373907_1271279,37.390728,127.127922,100,9,45
G373916_1271279,37.391633,127.127922,100,5,31
G373790_1271291,37.378967,127.129053,100,11,19
G373799_1271291,37.379872,127.129053,100,5,14
G373808_1271291,37.380777,127.129053,100,12,27
G373817_1271291,37.381681,127.129053,100,10,19
G373826_1271291,37.382586,127.129053,100,17,30
G373835_1271291,37.383491,127.129053,100,11,38
G373844_1271291,37.384395,127.129053,100,19,37
G373853_1271291,37.3853,127.129053,100,12,27
G373862_1271291,37.386205,127.129053,100,12,54
G373871_1271291,37.387109,127.129053,100,14,53
G373880_1271291,37.388014,127.129053,100,9,33
G373889_1271291,37.388919,127.129053,100,11,48
G373898_1271291,37.389823,127.129053,100,14,46
G373907_1271291,37.390728,127.129053,100,9,37
G373916_1271291,37.391633,127.129053,100,9,36
G373790_1271302,37.378967,127.130183,100,6,32
G373799_1271302,37.379872,127.130183,100,10,27
G373808_1271302,37.380777,127.130183,100,8,22
G373817_1271302,37.381681,127.130183,100,10,39
G373826_1271302,37.382586,127.130183,100,12,43
G373835_1271302,37.383491,127.130183,100,8,23
G373844_1271302,37.384395,127.130183,100,15,51
G373853_1271302,37.3853,127.130183,100,11,47
G373862_1271302,37.386205,127.130183,100,15,44
G373871_1271302,37.387109,127.130183,100,15,18
G373880_1271302,37.388014,127.130183,100,6,33
G373889_1271302,37.388919,127.130183,100,8,31
G373898_1271302,37.389823,127.130183,100,8,34
G373907_1271302,37.390728,127.130183,100,6,34
G373916_1271302,37.391633,127.130183,100,5,27
G373790_1271313,37.378967,127.131314,100,5,27
G373799_1271313,37.379872,127.131314,100,5,15
G373808_1271313,37.380777,127.131314,100,9,12
G373817_1271313,37.381681,127.131314,100,7,18
G373826_1271313,37.382586,127.131314,100,8,21
G373835_1271313,37.383491,127.131314,100,8,31
G373844_1271313,37.384395,127.131314,100,12,37
G373853_1271313,37.3853,127.131314,100,6,45
G373862_1271313,37.386205,127.131314,100,8,22
G373871_1271313,37.387109,127.131314,100,5,29
G373880_1271313,37.388014,127.131314,100,10,16
G373889_1271313,37.388919,127.131314,100,9,16
G373898_1271313,37.389823,127.131314,100,8,30
G373907_1271313,37.390728,127.131314,100,7,25
G373916_1271313,37.391633,127.131314,100,7,25
G373831_1269427,37.383067,126.942686,100,8,12
G373840_1269427,37.383972,126.942686,100,6,13
G373849_1269427,37.384877,126.942686,100,10,30
G373858_1269427,37.385781,126.942686,100,7,14
G373867_1269427,37.386686,126.942686,100,7,14
G373876_1269427,37.387591,126.942686,100,13,34
G373885_1269427,37.388495,126.942686,100,8,31
G373894_1269427,37.3894,126.942686,100,10,41
G373903_1269427,37.390305,126.942686,100,15,33
G373912_1269427,37.391209,126.942686,100,11,24
G373921_1269427,37.392114,126.942686,100,11,29
G373930_1269427,37.393019,126.942686,100,12,26
G373939_1269427,37.393923,126.942686,100,8,18
G373948_1269427,37.394828,126.942686,100,9,20
G373957_1269427,37.395733,126.942686,100,6,14
G373831_1269438,37.383067,126.943816,100,8,28
G373840_1269438,37.383972,126.943816,100,10,31
G373849_1269438,37.384877,126.943816,100,13,36
G373858_1269438,37.385781,126.943816,100,15,16
G373867_1269438,37.386686,126.943816,100,12,16
G373876_1269438,37.387591,126.943816,100,13,33
G373885_1269438,37.388495,126.943816,100,10,17
G373894_1269438,37.3894,126.943816,100,17,18
G373903_1269438,37.390305,126.943816,100,11,41
G373912_1269438,37.391209,126.943816,100,11,44
G373921_1269438,37.392114,126.943816,100,15,42
G373930_1269438,37.393019,126.943816,100,6,35
G373939_1269438,37.393923,126.943816,100,6,28
G373948_1269438,37.394828,126.943816,100,7,19
G373957_1269438,37.395733,126.943816,100,7,21
G373831_1269449,37.383067,126.944947,100,12,11
G373840_1269449,37.383972,126.944947,100,9,19
G373849_1269449,37.384877,126.944947,100,7,36
G373858_1269449,37.385781,126.944947,100,6,45
G373867_1269449,37.386686,126.944947,100,10,38
G373876_1269449,37.387591,126.944947,100,14,38
G373885_1269449,37.388495,126.944947,100,15,43
G373894_1269449,37.3894,126.944947,100,20,33
G373903_1269449,37.390305,126.944947,100,15,24
G373912_1269449,37.391209,126.944947,100,15,31
G373921_1269449,37.392114,126.944947,100,15,41
G373930_1269449,37.393019,126.944947,100,11,43
G373939_1269449,37.393923,126.944947,100,7,35
G373948_1269449,37.394828,126.944947,100,14,34
G373957_1269449,37.395733,126.944947,100,5,17
G373831_1269461,37.383067,126.946078,100,11,14
G373840_1269461,37.383972,126.946078,100,15,36
G373849_1269461,37.384877,126.946078,100,12,24
G373858_1269461,37.385781,126.946078,100,14,52
G373867_1269461,37.386686,126.946078,100,9,20
G373876_1269461,37.387591,126.946078,100,16,40
G373885_1269461,37.388495,126.946078,100,21,24
G373894_1269461,37.3894,126.946078,100,21,27
G373903_1269461,37.390305,126.946078,100,13,44
G373912_1269461,37.391209,126.946078,100,22,22
G373921_1269461,37.392114,126.946078,100,17,37
G373930_1269461,37.393019,126.946078,100,15,32
G373939_1269461,37.393923,126.946078,100,14,44
G373948_1269461,37.394828,126.946078,100,15,31
